audio_id	sentence	BitsPerSample	durationMsec	sampleRate	speaker_gender	speaker_birth_year	user_id	mother_tongue
220926-004829_loz_0da_elicit_4.wav	ni musal a hae ba il o fita kuli ba like ku mu bata ka tuso ya mubusisi wa mongu 	16	10935	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_5.wav	mubusisi a lika ku tusa sipato kono pili a si ka kena kale mwa buliba bwa taba 	16	10073	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_6.wav	a amuhela linolo le li zwa kwa makuwa ba nongolo kwa wankie la kuli mubusisi a ba tuse ku hupulisa 	16	13090	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_7.wav	nongolo ku kutela kwa musebezi kapa ku ba zibisa kuli ha sa lata ku kuta 	16	9006	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_8.wav	ye ne li nto ye talusa kuli luli nongolo na si ka yo fita 	16	7123	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_9.wav	mubusisi a lumela linzwi ku sipato kwa sefula 	16	5694	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_10.wav	mwa munzi wa habo nongolo ba si tuuma kuli haiba nongolo ha si ka kenelwa ki buconi bwa ku sa nola kwa ile u zibe kuli u shwile 	16	17129	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_11.wav	kono puzo ne li kuli nongolo na fundukile ni musali wale haiba ku na ni butata bo bu mu kenezi 	16	14020	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_12.wav	wa musali ni yena u palelwa cwani ku nola inge a ziba ku nola nongolo a batiwa kono ku sa zibwi kuli u kai 	16	13998	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_13.wav	ku si ka fita nako likande la kuli nongolo ha bonwi la fita mwa libingi 	16	9233	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_14.wav	moo likande la ya nkuwa luli la utwahala mwa taunu ni mwa komboni 	16	9801	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_15.wav	ka zazi le linwi nongolo mwa lusaka a utwa kuli fa yadi ye nwi ye fa kaufi ku na ni ya na apeile tutoho 	16	14769	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_16.wav	basali bao ba lemuha kuli munna yo munwi wa ba ne ba nwa ne li mulozi kakuli sibemba sa hae ne si sa kopani ni silozi 	16	16062	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_17.wav	pili basali bao ba si ka buza kuli libizo la hae ki mani ba kala ku ambola ni yena 	16	10436	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_18.wav	malopu a pata li sikai musali ya zwa kwa libingi a kala ku kandeka za munna yo ya sa bonwi wa mulozi ya bizwa nongolo sipato 	16	16289	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_19.wav	a ekeza kuli nako ye musefo wo inzi mulobezi ni libingi ki ziezi 	16	9052	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_20.wav	mapokola ba teni ba banwi ha ba sa apala za muso kuli ba sike ba zibiwa mwendi ba ta utwa ya ta talusa za nongolo sipato 	16	15699	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_21.wav	pilu ya nongolo ha utwa ze inge i ta longoka mwa sifuba kwa ku tula 	16	9097	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_22.wav	musali yo a ekeza kuli mane na ni bulla cwana mutu yo ya sa bonwi nongolo sipato 	16	12160	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_23.wav	ki muhulwan a munn a ka sipai sipato nongolo a fumana kuli mulatu ki kale u zusa mufilifili 	16	13657	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_24.wav	ha si ka bulela kapa ku lacza a liba feela kwa ndu ya hae ku yo zibisa njolo 	16	10527	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_25.wav	za utwile kakuli ne li fa kaufi luli mi na li tamba njolo a ni latelela kwanu ba to zibana ni musal a mulamwae 	16	17514	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_26.wav	nongolo hape ha si ka kutela kwa mutoho 	16	5808	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_27.wav	nongolo kamuyongole sina ha ku se ku talusizwe kuli na a itusisa libizo la nongolo yoo a bulaile 	16	13862	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_28.wav	ni njolo ba nolela kwa sefula inge linolo ne li nozwi ki nongolo sipato tota hape ba lukisa kuli linolo li yo positelwa kwa taunu i sili 	16	19965	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_29.wav	ba keta ku li positela mwa broken hill kakuli ne kuna ni ba ne ba ya kwa teni bao ne ba sepile 	16	12977	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_30.wav	linolo le la yo positelwa kwa broken hill sina ha ne ku se ku lukisizwe 	16	9460	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_31.wav	ha hi fitile kwa hae ya ba nyakalalo ye telele ku utwa kuli nongolo wa zuha ni mufumahali wa hac 	16	13544	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_32.wav	habusa linolo la alabwa ni ku to positelwa fa mongu ni ku zibisa mubusisi kuli nongolo u iketile kwa broken hill a sike a batiwa inge ya shwile 	16	19057	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_33.wav	mubusisi a zibisa ba mankoya ni libingi kuli ba tuhele ku bata nongolo 	16	10549	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_34.wav	sandala ka zazi le linwi ha ya kwa hae ku yo bona za mali a hae kapa a fumanehile a yo fumana linolo le li wisize batu pilu mi a lemuha kuli munolo ne li wa njolo 	16	22846	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_35.wav	kono a tokwa ku bulla se sinwi kakuli fokunwi ne li kwa wankie ki yenaya na nolanga 	16	11094	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_36.wav	mali a sikolo ona na sa fumanwi ki bashemi 	16	6647	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_37.wav	kilisimasi ha i sutelezi nongolo a leka libiana za na sepisize sipato kwa hae 	16	11479	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_38.wav	a leka jansi kubo mulepo wa manjobo ni liapalo za banana ka litikanyo za bona ka mwa na zibela njolo 	16	14157	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_39.wav	libiana ha li se li lekilwe nongolo a kupa sibaka ku mukuwa wa hae kuli a yo bona munyan a hae kwa broken hill ya na kula 	16	16085	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_40.wav	mukuwa a mu fa mazazi a mabeli 	16	4061	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_41.wav	nongolo a kwela sitima mwa lusaka ku yo posita libiana zeo mwa broken hill 	16	8712	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_42.wav	kwa nolwa ni manolo a kuli yena ni musal a hae ba pila hande 	16	9301	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_43.wav	sipai a man o utwa kuli nongolo u mwa broken hill mwa manolo a na zwa kwa sefula ku sandala 	16	12047	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_44.wav	a hupula ku yo cela nyuyele new year ku yena 	16	7101	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_45.wav	a funduka mwa libingi a man o nolela nongolo kuli wa taha 	16	7396	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_46.wav	ha yo fita kwa broken hill a fumana kuli nongolo na si ka taha kwa siteshini ku to mu amuhela 	16	11661	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_47.wav	sipai a liba kwa komboni ya ba mukoti wa broken hill 	16	6806	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_48.wav	ha fita kwa komboni a yelela kwa ofisi ya komboni ili koo mabizo a ba ba ina mwa komboni kaufela a fumaneha 	16	14792	16000	Male	2002	1937997353	loz
220926-004829_loz_0da_elicit_49.wav	ka litohonolo a fumana kuli munoli yo mutuna mwa ofisi yeo ne li mulozi kono na sa zibi nongolo sipato 	16	14406	16000	Male	2002	1937997353	loz
221205-221521_loz_9dd_elicit_0.wav	mwanesu kubulela shakame i nze i menya menya kana wa kona ku ni tusa 	16	5376	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_1.wav	luli na kona ku alaba sitongwani 	16	3448	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_2.wav	shakame ya li ku sona u zamaye ngombemongo u nze u itimile ku fitela ni ta ku bulelela kuli u yeme 	16	10005	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_3.wav	sitongwani se si bukuba sa eza sina mo ne si bulelezwi mi sa wela mwa musima o tungile 	16	7328	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_4.wav	sitongwani ha si zwa mwa musima sa ipumana si lobehile mahutu 	16	5399	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_6.wav	ki kabaka leo mu bona kuli sitongwani si zamaya inge se si toza 	16	5013	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_7.wav	kale linyunywani ni bo sikampafwa ne ba isweli bulikani 	16	5195	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_8.wav	ka linako zeo linyunywani ni bo sikampafwa ne li sa koni ku fufa 	16	5104	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_9.wav	mi hape ne li sa koni ku opela hamunati sina nako ye 	16	5649	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_10.wav	linyunywani hamoho ni bo sikampafwa ne li nze li swenywa ki lila za zona 	16	6783	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_11.wav	likaze mi ne nze li shwa ka bunata 	16	4083	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_12.wav	mwa hala manyando a cwalo ze nyinyani ze ne li siyezi za kopana hamoho ku kupa mubupi wa zona kuli a li tuse ku punyuha kwa lila za zona 	16	11071	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_13.wav	kakuli likaze ne li na ni butali ni mata ku li fita 	16	5082	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_14.wav	ki ha mubupi a nga mu zuzunyana ku nahana bakeni sa pilaelo ya zona 	16	6102	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_15.wav	mi cwale ki ha fa linyunywani ni bo sikampafwa mafufa kuli li kone ku fufa ni ku punyuha kwa lila za zona 	16	8984	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_16.wav	ha li se li filwe mpo yeo linyunywani za taba hahulu 	16	4106	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_17.wav	mane za felela mwa halimu ku opela lipina za buitumelo zeo li sa opelwa ki zona ni kacenu 	16	8258	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_18.wav	ka ku tokwa lizwalo bo sikampafwa ba hasana ba si ka itumela ku mubupi wa bona 	16	7010	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_19.wav	mina bo sikampafwa ni ha mu fufa fufa 	16	2541	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_20.wav	cwalo a mu sa na ku lumelelwa ku kopana ni linyunywani ze nwi ka kuli ha mu na buitumelo 	16	7418	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_21.wav	mi ku zwa ona fa mu ka fufa fufanga busihu linyunywani ha li lobezi ha ku sina lizazi le li kanyeza lifasi 	16	8575	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_22.wav	kwa simuluho tapi ne i pila fa likamba sina libupiwa ze iwi 	16	5172	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_23.wav	kono tapi ne i na ni mikwa ye maswe kakuli ka mita ne i tabela hahulu ku beteka libupiwa ze ewi 	16	7713	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_24.wav	mi ne i lata ku bona ha li omana 	16	2699	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_25.wav	kwa nalule lule lifolofolo ze wi za nyema mane za be za lela ku bulaya mubeteki yoo tapi 	16	7623	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_26.wav	za i swala ni ku tamelela lulimi iwa yona kwa mutahali kuli i be sisupo kwa babeteki kaufela 	16	6239	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_27.wav	hamulaho za i hohela kwa muna nga wa nuka kuli i yo shwela kwa teni 	16	5036	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_28.wav	busihu ha bu se bu kolile tapi ya i tukulula fo ne zi i tamelezi mi ya wela mwa mezi 	16	7940	16000	Male	1999	-907353680	loz
221205-221521_loz_9dd_elicit_29.wav	ka mukwa o cwalo ya punyuha koto ya lifu 	16	3675	16000	Male	1999	-907353680	loz
220925-215243_loz_0da_elicit_0.wav	ba kauhana kono kwa lukiswa kuli kamuso njolo u ta taha kwa mezi a linosi 	16	8780	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_34.wav	a feza ku eza musebezi o maswe cwalo a hohela nongolo mwa sileze ni ku mu kwahela mwa teri 	16	12523	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_35.wav	a tungisa kuli a sike a bonahala kapili 	16	5581	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_36.wav	kamuyongole ya s a li mubulai wa niti a tapa mali ni ku tapisa liapalo za hae fo ne li lotezi 	16	11616	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_37.wav	ki mali kona a mbwambwama mwa mezi ka bomu kuli a te a yo li na wezi mwa mezi ka baka la mutoho 	16	13272	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_38.wav	ha felize zeo a ya kwa mota kono sabo ni lizwalo za mu swala ka tata kuli ni tutoho twa na nwile twa ku puma puma twa fela 	16	16176	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_39.wav	ha buziwa za nongolo kamuyongole a li nongolo ni katezi ku mu susueza kuli lu tahe kono u li u sa nwa 	16	14610	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_40.wav	mi mane u sa ile hape kwa minzi ye kwa pili luli kwaa 	16	7827	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_41.wav	kamuyongole na fumani kuli batu ne ba se ba longile kale libiana za bona mi mane ne ba libelezi feela bona 	16	12909	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_42.wav	muzamaisi a li kanti na na funduka ha ni koni ku bulaiseza batu tala mwa naheni ka baka la sikuba silisinwi a ki yo ya na ni ngana yena u kutile 	16	21643	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_43.wav	ni ka siya kanolo fa kota fa u ta ka bona ha ta taha 	16	7645	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_44.wav	mina ni ta yo mi siya ku munyan a ka ya inzi fa mulobezi 	16	7577	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_45.wav	uka yo mi fumana ku yena munn a mina ha ba fita fa mulobezi njolo a hana ku siala ku nyangcla i li yena munyan a muzamaisi 	16	17106	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_46.wav	a li bo nongolo ba ka yo ni fumana mwa libingi ku munyan a bona mwa komboni ya leluwe 	16	11275	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_47.wav	mu ta ba zibisa cwalo 	16	3017	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_48.wav	njolo ha kwela fa mulobezi na sa iponisa ku swaba ka munn a hae ya siezi 	16	10300	16000	Male	2002	1937997353	loz
220925-215243_loz_0da_elicit_49.wav	kamuyongole na lelile ku to bata musebezi mwa libingi 	16	6579	16000	Male	2002	1937997353	loz
220925-001458_loz_0da_elicit_0.wav	mutu ni mutu u ziba musebezi wa hae kono ni haiba ba ba ziba misebezi ya bona hande ba ezanga milatu 	16	12410	16000	Male	2002	-432774096	loz
220925-001458_loz_0da_elicit_1.wav	likebenga li ziba bupilo bwa zona 	16	5104	16000	Male	2002	-432774096	loz
220925-001458_loz_0da_elicit_2.wav	mufuluhi tota u kona ku sila nuka mwa kambeya mbeya kaka kona ku sabisa ya si ka twacla nuka kono shangwe njoko ha i shuta mutai i na ni ku wa 	16	17832	16000	Male	2002	-432774096	loz
220925-001458_loz_0da_elicit_3.wav	linungwa ha li fukukile ni haiba mufuluhi tota u kona ku timela ni kambeya mbeya ka hae 	16	11502	16000	Male	2002	-432774096	loz
